19
22
10
19
25
13
16
7
25
19
16
4
4
4
19
4
16
4
16
16
16
16
28
13
13
13
13
13
13
13
13
13
13
10
10
10
10
10
10
10
10
10
10
10
10
10
13
22
19
4
4
16
10
10
7
10
7
7
7
7
7
7
13
4
4
28
28
