2
22
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
7
2
2
3
7
2
2
2
2
2
2
2
2
2
2
22
4
4
4
13
7
7
7
7
7
7
10
7
10
10
16
4
4
19
22
13
10
10
10
10
10
10
10
10
10
10
10
10
10
13
13
13
13
13
13
13
13
13
13
16
13
13
4
13
4
13
4
16
4
16
4
19
4
4
4
16
19
25
7
16
13
25
19
10
22
19
