273.007493,39.082683
273.007493,39.082683
290.007493,73.082683
245.007493,141.082683
200.007493,209.082683
100.007493,250.082683
85.007493,334.082683
70.007493,418.082683
62.007493,574.082683
93.007493,635.082683
324.007493,39.082683
324.007493,39.082683
346.007493,71.082683
324.007493,143.082683
302.007493,215.082683
219.007493,285.082683
202.007493,337.082683
185.007493,389.082683
181.007493,449.082683
187.007493,506.082683
193.007493,563.082683
199.007493,635.082683
199.007493,635.082683
382.007493,39.082683
382.007493,39.082683
416.007493,114.082683
402.007493,153.082683
388.007493,192.082683
326.007493,339.082683
324.007493,375.082683
322.007493,411.082683
334.007493,635.082683
334.007493,635.082683
