1011.009566,349.576116
1011.009566,349.576116
959.73733,328.569489
959.73733,328.569489
959.73733,328.569489
959.532846,226.255955
959.532846,226.255955
959.532846,226.255955
958.922816,220.834975
961.641847,221.694498
963.382027,222.244593
961.938048,228.327844
961.623113,230.457841
961.298428,232.653779
961.68497,238.394525
964.02886,241.49463
966.37275,244.594734
961.915327,248.17443
962.980494,252.169559
964.045661,256.164689
963.75705,263.390286
971.458698,268.485549
979.160345,273.580812
990.999566,280.316602
994.198793,279.665006
997.398021,279.013409
1001.346291,274.94018
1002.224019,266.903061
1003.101747,258.865942
1004.933439,254.123633
1003.294775,251.942713
1001.656111,249.761793
1002.914307,246.833693
1003.201056,245.926589
1003.487804,245.019484
1002.48698,238.716611
997.442303,236.789336
1011.344796,349.689739
1011.344796,349.689739
960.125765,328.518722
960.125765,328.518722
960.125765,328.518722
959.382837,226.105946
959.382837,226.105946
959.382837,226.105946
959.382837,221.155645
961.85937,221.76326
963.410296,222.143777
962.438016,224.922118
962.200995,226.449451
961.695445,229.707144
962.098949,230.197345
963.929081,232.789541
965.980822,235.695623
966.638791,236.051165
968.959447,238.300627
972.233569,241.474305
973.603699,242.026238
973.603699,242.026238
973.603699,242.026238
974.934103,242.327981
975.866568,242.385115
1011.140666,349.634132
1011.140666,349.634132
960.328557,328.761158
960.328557,328.761158
960.328557,328.761158
959.232828,226.705983
959.232828,226.705983
959.232828,226.705983
959.375253,221.136825
961.332956,221.755682
963.073136,222.305777
962.52274,224.937696
962.200995,226.449451
961.225082,231.034889
961.36299,231.366025
961.393037,233.294835
961.46,237.593369
962.327327,238.816262
964.02886,241.49463
966.012306,244.616754
967.289837,245.643411
969.610492,247.892873
972.884615,251.066551
978.887838,254.627673
978.887838,254.627673
978.887838,254.627673
980.871949,255.492509
981.97515,255.009536
1011.41478,349.619755
1011.41478,349.619755
959.995917,328.71324
959.995917,328.71324
959.995917,328.71324
958.782801,215.709925
958.782801,215.709925
958.782801,215.709925
958.182764,207.614631
964.38791,207.614631
967.712747,207.614631
970.084374,208.795361
973.659242,212.109418
975.799037,214.0931
976.267577,216.720048
977.875821,218.560855
981.439988,222.640426
985.286515,227.918073
988.873193,233.231544
992.923853,239.232378
990.037835,251.406823
988.611104,256.42132
988.611104,256.42132
991.148035,263.747195
996.614723,267.864023
997.660408,268.651502
996.974272,269.775984
996.695223,270.929674
1011.233977,349.727442
1011.233977,349.727442
959.789983,328.735993
959.789983,328.735993
959.789983,328.735993
959.411798,215.709925
959.411798,215.709925
959.411798,215.709925
958.332774,207.614631
964.38791,207.614631
967.712747,207.614631
970.084374,208.795361
973.659242,212.109418
975.799037,214.0931
976.267577,216.720048
977.875821,218.560855
981.439988,222.640426
985.286515,227.918073
988.873193,233.231544
992.923853,239.232378
990.037835,251.406823
988.611104,256.42132
988.611104,256.42132
991.148035,263.747195
996.614723,267.864023
997.660408,268.651502
998.529608,268.714325
999.716477,268.699758
1011.327287,349.820753
1011.327287,349.820753
959.853852,328.948297
959.853852,328.948297
959.853852,328.948297
959.411798,215.709925
959.411798,215.709925
959.411798,215.709925
961.565719,207.688363
964.38791,207.614631
967.711613,207.527797
970.084374,208.795361
973.659242,212.109418
975.799037,214.0931
976.267577,216.720048
977.875821,218.560855
981.439988,222.640426
985.286515,227.918073
988.873193,233.231544
992.923853,239.232378
990.037835,251.406823
988.611104,256.42132
988.611104,256.42132
986.625223,261.575902
985.486477,263.11922
984.446207,264.529075
984.908842,264.952666
984.748495,266.968551
1011.233977,349.727442
1011.233977,349.727442
959.954261,329.074904
959.954261,329.074904
959.954261,329.074904
959.411798,215.709925
959.411798,215.709925
959.411798,215.709925
961.565719,207.688363
964.38791,207.614631
967.711613,207.527797
970.084374,208.795361
973.659242,212.109418
975.799037,214.0931
976.267577,216.720048
977.875821,218.560855
981.439988,222.640426
985.286515,227.918073
988.873193,233.231544
992.923853,239.232378
990.037835,251.406823
988.611104,256.42132
988.611104,256.42132
986.625223,261.575902
985.486477,263.11922
984.446207,264.529075
983.686642,264.607487
981.88607,264.790798
1011.35183,349.740735
1011.35183,349.740735
959.193735,328.904909
959.193735,328.904909
959.193735,328.904909
959.532846,214.105217
959.532846,214.105217
959.532846,214.105217
963.325434,207.071284
965.719439,207.828061
970.527819,209.348057
971.875477,209.521149
975.977492,215.58838
980.079508,221.65561
982.883664,223.564299
983.567904,225.711524
984.252145,227.858749
984.70788,230.728829
982.684622,234.97336
980.661363,239.217891
978.788268,243.319822
978.392961,245.315856
978.011908,247.239912
