705.141892,403.403291
705.771924,403.419445
706.6778,403.399791
706.839536,403.238056
708.212728,401.864863
711.543983,398.800051
711.668819,396.927516
711.793654,395.054981
713.666189,334.293678
713.666189,334.293678
713.666189,334.293678
758.354766,307.596028
758.354766,307.596028
758.354766,307.596028
715.788395,292.835048
715.788395,292.835048
715.788395,292.835048
715.897195,154.945346
715.897195,154.945346
715.897195,154.945346
715.891829,154.93998
715.891829,154.93998
715.891829,153.522506
713.053477,150.903812
713.053477,150.903812
713.053477,150.903812
710.706828,150.773443
710.31572,148.948271
709.924611,147.123099
710.054981,145.037189
708.620917,144.385341
707.186854,143.733494
704.579465,144.64608
702.623924,144.385341
700.668383,144.124603
698.97358,144.77645
693.237326,141.908322
687.501071,139.040195
686.849224,139.300934
686.979594,137.345393
687.109963,135.389852
686.588485,133.173571
687.501071,132.782463
688.413657,132.391355
687.370702,131.3484
686.197377,130.435814
685.024052,129.523228
683.459619,127.698056
682.938142,125.872884
682.416664,124.047712
682.155925,123.917343
682.416664,122.22254
682.677403,120.527738
683.068511,118.963305
682.807772,118.050719
682.547033,117.138133
682.155925,117.138133
682.025556,115.5737
681.895186,114.009267
681.634448,111.271509
682.547033,109.576707
683.459619,107.881904
684.502575,104.36193
685.024052,103.188605
685.54553,102.01528
687.631441,98.364937
689.195874,97.452351
690.760307,96.539765
690.10846,96.148657
691.021046,94.714593
691.933632,93.280529
694.410651,91.324988
694.801759,91.194619
695.192867,91.064249
695.465745,90.04722
701.332369,89.265003
701.332369,89.265003
702.448719,89.866306
703.162024,89.723645
703.875329,89.580984
704.08932,89.866306
705.087948,90.151628
706.086575,90.43695
705.872583,91.435577
706.015244,91.934891
706.157905,92.434205
706.443227,94.288798
705.872583,95.216095
705.301939,96.143391
708.511812,94.930773
708.440482,96.999357
708.420279,97.58525
710.426712,97.508984
711.793016,98.78262
712.777762,99.700578
712.2887,101.302481
712.648982,101.350519
714.788897,101.635841
716.358169,102.91979
717.000143,104.560392
717.642118,106.200994
721.065983,106.700307
722.207271,108.126917
722.674341,108.710755
722.473196,109.765314
723.141151,110.755608
724.105348,112.185102
726.334471,113.79156
730.413832,116.265215
718.545376,423.200308
718.496064,418.565032
718.397441,413.633886
718.200196,412.450412
717.805704,410.083463
716.753727,409.688971
715.964744,408.505497
715.175761,407.322022
715.307258,388.517928
715.307258,386.413973
715.307258,384.310018
714.130299,334.182565
714.130299,334.182565
714.130299,334.182565
758.475921,307.529195
758.475921,307.529195
758.475921,307.529195
717.540989,292.159521
717.540989,292.159521
717.540989,292.159521
