67
7
52
103
118
127
121
118
85
79
109
172
64
112
109
115
91
94
103
136
73
46
37
64
100
76
40
40
31
40
97
130
43
40
133
76
82
154
103
64
52
67
46
64
58
52
49
37
79
49
85
97
79
58
88
112
85
133
97
118
142
115
160
115
79
100
91
121
166
142
136
163
100
109
142
124
133
100
112
76
61
85
49
31
73
28
46
7
13
55
85
67
49
49
