4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
10
4
4
4
4
4
4
4
4
4
19
22
10
19
25
13
16
7
25
19
16
4
4
4
19
4
16
4
16
4
13
4
13
4
13
13
16
13
13
13
13
13
13
13
13
13
13
10
10
10
10
10
10
10
10
10
10
10
10
10
13
22
19
4
4
16
10
10
7
10
7
7
7
7
7
7
13
7
7
7
22
4
4
10
22
